Time (UTC),Carbon (kg/kWh)
2022-10-02 11,0.423370784654901
2022-10-02 12,0.4252418715927363
2022-10-02 13,0.4149371685496887
2022-10-02 14,0.4032427678604843
2022-10-02 15,0.40223784081899977
2022-10-02 16,0.3997200545791235
2022-10-02 17,0.3979009879725086
2022-10-02 18,0.393522956229736
2022-10-02 19,0.39012365921787706
2022-10-02 20,0.38366868198307136
2022-10-02 21,0.38322496238985604
2022-10-02 22,0.38865138662316473
2022-10-02 23,0.3931095752701684
2022-10-03 00,0.40503707473102646
2022-10-03 01,0.4120230855344771
2022-10-03 02,0.4216469721767595
2022-10-03 03,0.42376635380096017
2022-10-03 04,0.42604675511508955
2022-10-03 05,0.4243705153574808
2022-10-03 06,0.42114680803067894
2022-10-03 07,0.41926420507125683
2022-10-03 08,0.4201216580703166
2022-10-03 09,0.4208302917085789
2022-10-03 10,0.41937450870297593
2022-10-03 11,0.4197131265130459
2022-10-03 12,0.4181601632015279
2022-10-03 13,0.3994605728062519
2022-10-03 14,0.38259899598393576
2022-10-03 15,0.3754152022101143
2022-10-03 16,0.37510491406793944
2022-10-03 17,0.376082109385928
2022-10-03 18,0.36509936742224564
2022-10-03 19,0.3628231453444361
2022-10-03 20,0.361384742802072
2022-10-03 21,0.3626163944924752
2022-10-03 22,0.36338312270453166
2022-10-03 23,0.37488185165389865
2022-10-04 00,0.3965278440608634
2022-10-04 01,0.40687278639963936
2022-10-04 02,0.41711262203626226
2022-10-04 03,0.4179055589680589
2022-10-04 04,0.4181394991681242
2022-10-04 05,0.41636678451636305
2022-10-04 06,0.4147808173398263
2022-10-04 07,0.4115520126751498
2022-10-04 08,0.40908082669322715
2022-10-04 09,0.4104681071993671
2022-10-04 10,0.41272301279287044
2022-10-04 11,0.41607507839881935
2022-10-04 12,0.41554152993820587
2022-10-04 13,0.393812551746978
2022-10-04 14,0.372445817452357
2022-10-04 15,0.3688875229077581
2022-10-04 16,0.37306226529809383
2022-10-04 17,0.3783290577549747
2022-10-04 18,0.3774859184667858
2022-10-04 19,0.3705260337372876
2022-10-04 20,0.36884615162538253
2022-10-04 21,0.3700421955114735
2022-10-04 22,0.3767918317245996
2022-10-04 23,0.3864031178489703
2022-10-05 00,0.40626798014739063
2022-10-05 01,0.41195785082804137
2022-10-05 02,0.4243040482056062
2022-10-05 03,0.43036112528241394
2022-10-05 04,0.42400743310208133
2022-10-05 05,0.42354897342458453
2022-10-05 06,0.42043075220218606
2022-10-05 07,0.41636704454583945
2022-10-05 08,0.42038749521256225
2022-10-05 09,0.4222182450788809
2022-10-05 10,0.4240298921845357
2022-10-05 11,0.42458023219882585
2022-10-05 12,0.42357798553238296
2022-10-05 13,0.40758953598290254
2022-10-05 14,0.3896377293533116
2022-10-05 15,0.38334594594594595
2022-10-05 16,0.3847492173793388
2022-10-05 17,0.3887699465067272
2022-10-05 18,0.3843124284250497
2022-10-05 19,0.3759186611119092
2022-10-05 20,0.3735886774788667
2022-10-05 21,0.37408580580363204
2022-10-05 22,0.3761580117688532
2022-10-05 23,0.38817482478115234
2022-10-06 00,0.40531159949732587
2022-10-06 01,0.4152170849980176
2022-10-06 02,0.4226353895453635
2022-10-06 03,0.43217821891167946
2022-10-06 04,0.4397847953216375
2022-10-06 05,0.43411582283903016
2022-10-06 06,0.4308147409455601
2022-10-06 07,0.4278402372347328
2022-10-06 08,0.4281703252226085
2022-10-06 09,0.4276408818410366
2022-10-06 10,0.42930149000377216
2022-10-06 11,0.4308927693927694
2022-10-06 12,0.429571726367736
2022-10-06 13,0.41378757728370796
2022-10-06 14,0.3964692382622248
2022-10-06 15,0.3927998456109395
2022-10-06 16,0.39154520205527016
2022-10-06 17,0.39255195748333
2022-10-06 18,0.38531552154903187
2022-10-06 19,0.37685740702078796
2022-10-06 20,0.3732835206313803
2022-10-06 21,0.37449088343211967
2022-10-06 22,0.3784361155563042
2022-10-06 23,0.38783811021787257
2022-10-07 00,0.40352555267999124
2022-10-07 01,0.41282926025953487
2022-10-07 02,0.42835092949842163
2022-10-07 03,0.4379580550061575
2022-10-07 04,0.43967480657640234
2022-10-07 05,0.4378604651162791
2022-10-07 06,0.4351494981751825
2022-10-07 07,0.4251191221084566
2022-10-07 08,0.42485147517390265
2022-10-07 09,0.4259591161296603
2022-10-07 10,0.4258395260386191
2022-10-07 11,0.4261435246995994
2022-10-07 12,0.4271663869463869
2022-10-07 13,0.4093898929792619
2022-10-07 14,0.39043328924526743
2022-10-07 15,0.3865373470576811
2022-10-07 16,0.38691657839950333
2022-10-07 17,0.3916352730897466
2022-10-07 18,0.39583520827976343
2022-10-07 19,0.39979293436881375
2022-10-07 20,0.4021801380209104
2022-10-07 21,0.4036382849367418
2022-10-07 22,0.4056131448068472
2022-10-07 23,0.41151492937600576
2022-10-08 00,0.42426073345259396
2022-10-08 01,0.4273596331490249
2022-10-08 02,0.43409094405594406
2022-10-08 03,0.43415335499047836
2022-10-08 04,0.42981694750878896
2022-10-08 05,0.42844962735642267
2022-10-08 06,0.42829366827576515
2022-10-08 07,0.42513947291929083
2022-10-08 08,0.4260131725507289
2022-10-08 09,0.42604883342376554
2022-10-08 10,0.42839564660691426
2022-10-08 11,0.42856756626273346
2022-10-08 12,0.43191116923374984
2022-10-08 13,0.41513306787665516
2022-10-08 14,0.39618405198381956
2022-10-08 15,0.39314388689765034
2022-10-08 16,0.39579746789125103
2022-10-08 17,0.3999365221278498
2022-10-08 18,0.4041316405373346
2022-10-08 19,0.40823251492628243
2022-10-08 20,0.4116423802100186
2022-10-08 21,0.413108757264321
2022-10-08 22,0.4159659755751206
2022-10-08 23,0.4275613654130113
2022-10-09 00,0.4457504588839942
2022-10-09 01,0.45145622991113626
2022-10-09 02,0.45579287678583413
2022-10-09 03,0.45656766723209674
2022-10-09 04,0.45682856335526584
2022-10-09 05,0.46025286563819706
2022-10-09 06,0.45618958229171414
2022-10-09 07,0.4453426802963519
2022-10-09 08,0.44834008426697314
2022-10-09 09,0.451521389221557
2022-10-09 10,0.4525425404709346
2022-10-09 11,0.4519319808545208
2022-10-09 12,0.4524625077463333
2022-10-09 13,0.42717208420553726
2022-10-09 14,0.40290586165593656
2022-10-09 15,0.41145079420492225
2022-10-09 16,0.4172535509314182
2022-10-09 17,0.4190252007671102
2022-10-09 18,0.4181398084968972
2022-10-09 19,0.41722733634371123
2022-10-09 20,0.41106290705693044
2022-10-09 21,0.41265085856533223
2022-10-09 22,0.41445745515269594
2022-10-09 23,0.4252747585635503
2022-10-10 00,0.4383622335520963
2022-10-10 01,0.45573195171942615
2022-10-10 02,0.4621870556284519
2022-10-10 03,0.4589528830976929
2022-10-10 04,0.46074348479158844
2022-10-10 05,0.4614366099197905
2022-10-10 06,0.4585292250152215
2022-10-10 07,0.4633715856766059
2022-10-10 08,0.4650820639494991
2022-10-10 09,0.4696758204036797
2022-10-10 10,0.46929622293251705
2022-10-10 11,0.4681199040767386
2022-10-10 12,0.4648591274677066
2022-10-10 13,0.44578921240297864
2022-10-10 14,0.4307569492894649
2022-10-10 15,0.43194871191228895
2022-10-10 16,0.43477819297606024
2022-10-10 17,0.4370225500408209
2022-10-10 18,0.43914987555739904
2022-10-10 19,0.43540062532312457
2022-10-10 20,0.4297325992548471
2022-10-10 21,0.4316872981700754
2022-10-10 22,0.4392249374321197
2022-10-10 23,0.44644381804984273
2022-10-11 00,0.45755118050266563
