Time (UTC),Carbon (kg/kWh)
2022-10-09 14,0.4697224787515336
2022-10-09 15,0.473563125552896
2022-10-09 16,0.46999976787672815
2022-10-09 17,0.46849485837671967
2022-10-09 18,0.4661865982055744
2022-10-09 19,0.461577863236047
2022-10-09 20,0.4595741852571396
2022-10-09 21,0.4563963118960761
2022-10-09 22,0.457216665091137
2022-10-09 23,0.46251804385566136
2022-10-10 00,0.4735671420973357
2022-10-10 01,0.4827917555402777
2022-10-10 02,0.48785945732316116
2022-10-10 03,0.491021556094017
2022-10-10 04,0.49544627932902996
2022-10-10 05,0.49469435947746454
2022-10-10 06,0.49024623177984994
2022-10-10 07,0.4914785682859375
2022-10-10 08,0.4931838206685129
2022-10-10 09,0.4947898753088634
2022-10-10 10,0.49579703141830633
2022-10-10 11,0.4908660675029429
2022-10-10 12,0.4769037345795399
2022-10-10 13,0.45803097617612004
2022-10-10 14,0.45345165124672543
2022-10-10 15,0.4507309701438416
2022-10-10 16,0.45286670575225757
2022-10-10 17,0.45595713174117214
2022-10-10 18,0.46115761852818615
2022-10-10 19,0.4590134858440242
2022-10-10 20,0.46064559602109917
2022-10-10 21,0.4682552074564055
2022-10-10 22,0.4718322474449025
2022-10-10 23,0.4739580473901255
2022-10-11 00,0.4861542358613056
