Time (UTC),Carbon (kg/kWh)
2022-10-01 23,0.36297786409267896
2022-10-02 00,0.3677148105536918
2022-10-02 01,0.37111345719281386
2022-10-02 02,0.3677606185876154
2022-10-02 03,0.365407809205903
2022-10-02 04,0.37509368412656807
2022-10-02 05,0.35711199841451186
2022-10-02 06,0.3522461465157833
2022-10-02 07,0.3479233481015674
2022-10-02 08,0.3534464161978696
2022-10-02 09,0.354577244223103
2022-10-02 10,0.3640286768386914
2022-10-02 11,0.36285328338016437
2022-10-02 12,0.36023723085535386
2022-10-02 13,0.35823126467831184
2022-10-02 14,0.35340031394054994
2022-10-02 15,0.35534695487685475
2022-10-02 16,0.3568836476818731
2022-10-02 17,0.3549373870888673
2022-10-02 18,0.3545095337271307
2022-10-02 19,0.35748969531653924
2022-10-02 20,0.3601218073274308
2022-10-02 21,0.3583714696364486
2022-10-02 22,0.36025509161318087
2022-10-02 23,0.3614459998721566
2022-10-03 00,0.3698375418314573
2022-10-03 01,0.3692396572132929
2022-10-03 02,0.3716792719708789
2022-10-03 03,0.37150005910864164
2022-10-03 04,0.36216249378978876
2022-10-03 05,0.3608400356542905
2022-10-03 06,0.36097340651030624
2022-10-03 07,0.35741182857209575
2022-10-03 08,0.3505001405086412
2022-10-03 09,0.3560118546497076
2022-10-03 10,0.36476578884262395
2022-10-03 11,0.3716027548443237
2022-10-03 12,0.36729942188086984
2022-10-03 13,0.36802800819252424
2022-10-03 14,0.3683736918370633
2022-10-03 15,0.36674676788861654
2022-10-03 16,0.36556722761804017
2022-10-03 17,0.36235851085716425
2022-10-03 18,0.3625731907970328
2022-10-03 19,0.3625511873805143
2022-10-03 20,0.36248953649334553
2022-10-03 21,0.361919980566452
2022-10-03 22,0.3735006988535149
2022-10-03 23,0.3761945675388335
2022-10-04 00,0.3736145481138169
2022-10-04 01,0.3748405275899826
2022-10-04 02,0.3743222855097337
2022-10-04 03,0.36771665843695284
2022-10-04 04,0.3648725672128179
2022-10-04 05,0.3517564118650873
2022-10-04 06,0.34537227697909473
2022-10-04 07,0.3414809749756256
2022-10-04 08,0.34155091377058083
2022-10-04 09,0.344573805119488
2022-10-04 10,0.3527120979730527
2022-10-04 11,0.35564531474594446
2022-10-04 12,0.3500901898379542
2022-10-04 13,0.34899459997316756
2022-10-04 14,0.3509051746926907
2022-10-04 15,0.35478922976710414
2022-10-04 16,0.3539823645554441
2022-10-04 17,0.35073334396396216
2022-10-04 18,0.35494922823405517
2022-10-04 19,0.35701092073234275
2022-10-04 20,0.35823004079660237
2022-10-04 21,0.36160669769139514
2022-10-04 22,0.368957768339266
2022-10-04 23,0.36836180645161287
2022-10-05 00,0.3718201666298301
2022-10-05 01,0.3762753285355104
2022-10-05 02,0.37460485548883693
2022-10-05 03,0.3701798852175852
2022-10-05 04,0.35994295934183856
2022-10-05 05,0.3473254469297346
2022-10-05 06,0.344147012123823
2022-10-05 07,0.3443479949859134
2022-10-05 08,0.3457369135275049
2022-10-05 09,0.35408950345542917
2022-10-05 10,0.3628950106599926
2022-10-05 11,0.36861031661567106
2022-10-05 12,0.366022614662808
2022-10-05 13,0.36601123510863826
2022-10-05 14,0.3685120639999999
2022-10-05 15,0.36776001139036246
2022-10-05 16,0.3676818878489393
2022-10-05 17,0.364891862838884
2022-10-05 18,0.368545139851781
2022-10-05 19,0.36934164790550017
2022-10-05 20,0.3726587647701503
2022-10-05 21,0.37538549524322057
2022-10-05 22,0.38193991698022506
2022-10-05 23,0.38662062448022977
2022-10-06 00,0.38550059507812795
2022-10-06 01,0.3871447780084038
2022-10-06 02,0.38084375440002605
2022-10-06 03,0.3743439454170605
