Time (UTC),Carbon (kg/kWh)
2022-09-22 00,0.5481296429077399
2022-09-22 00,0.5536415806961715
2022-09-22 00,0.5528107257060426
2022-09-22 00,0.5569986879867753
2022-09-22 00,0.5537722875013358
2022-09-22 00,0.5504591529538372
2022-09-22 00,0.5527941481802929
2022-09-22 00,0.5616715351670785
2022-09-22 00,0.5619165260098782
2022-09-22 00,0.5545542811574277
2022-09-22 00,0.5577534341685378
2022-09-22 00,0.5590442005508316
2022-09-22 00,0.5586941360226791
2022-09-22 00,0.5580272727307237
2022-09-22 00,0.558360769410847
2022-09-22 00,0.5643248705038885
2022-09-22 00,0.5660375386627425
2022-09-22 00,0.5585573891470205
2022-09-22 00,0.5548632920511908
2022-09-22 00,0.5570941249592541
2022-09-22 00,0.5575123348049897
2022-09-22 00,0.5547359443613903
2022-09-22 00,0.5577019499971511
2022-09-22 00,0.5655166798441374
2022-09-22 00,0.5642555715553689
2022-09-22 00,0.5604489806731373
2022-09-22 00,0.5593937933496589
2022-09-22 00,0.5584601731873688
2022-09-22 00,0.5612584299593422
2022-09-22 00,0.5601325839142791
2022-09-22 00,0.561848611936566
2022-09-22 00,0.5587283051964308
2022-09-22 00,0.5641742935334118
2022-09-22 00,0.5614620181605889
2022-09-22 00,0.5578210064721558
2022-09-22 00,0.5664319971613303
2022-09-22 00,0.5702819444932872
2022-09-22 00,0.5731453267809705
2022-09-22 00,0.5743908887378475
2022-09-22 00,0.5751585059843595
2022-09-22 00,0.5758925560826987
2022-09-22 00,0.5786473742199334
2022-09-22 00,0.581555552603244
2022-09-22 00,0.5783485285455671
2022-09-22 00,0.5718210447567872
2022-09-22 00,0.5746447360513405
2022-09-22 00,0.5765169619490447
2022-09-22 00,0.5755484986015623
2022-09-22 00,0.5758878519952091
2022-09-22 00,0.5688104079489585
2022-09-22 00,0.5686412773255985
2022-09-22 00,0.5787683070549343
2022-09-22 00,0.580108089098977
2022-09-22 00,0.5747067019465782
2022-09-22 00,0.5671909283489079
2022-09-22 00,0.5661378835902816
2022-09-22 00,0.5620277915773426
2022-09-22 00,0.5556855639566797
2022-09-22 00,0.5530741481326122
2022-09-22 00,0.5618861269197463
2022-09-22 00,0.5482044972613382
2022-09-22 00,0.5496762905965192
2022-09-22 00,0.5568135413072413
2022-09-22 00,0.5552662913725342
2022-09-22 00,0.5541900451235766
2022-09-22 00,0.5596467318144249
2022-09-22 00,0.5606225047815396
2022-09-22 00,0.5728223291083042
2022-09-22 00,0.5682447877480591
2022-09-22 00,0.5679445795472545
2022-09-22 00,0.5729914420974205
2022-09-22 00,0.5683049720313162
2022-09-22 00,0.5619482438248717
2022-09-22 00,0.5590495830387282
2022-09-22 00,0.5588306609374388
2022-09-22 00,0.5594415296525065
2022-09-22 00,0.5580044586487022
2022-09-22 00,0.5602056645321938
2022-09-22 00,0.559198328918594
2022-09-22 00,0.5632210331195624
2022-09-22 00,0.5686800151243353
2022-09-22 00,0.5658353200819133
2022-09-22 00,0.5497487696652934
2022-09-22 00,0.5454486918491572
2022-09-22 00,0.559169401347629
2022-09-22 00,0.570008869366821
2022-09-22 00,0.565508632030626
2022-09-22 00,0.5677138245544799
2022-09-22 00,0.5693480610319602
2022-09-22 00,0.5726002057126988
2022-09-22 00,0.574037996201851
2022-09-22 00,0.5757332303882583
2022-09-22 00,0.5787324084061524
2022-09-22 00,0.5806838067041056
2022-09-22 00,0.5746539717134239
2022-09-22 00,0.5852468391220355
2022-09-22 00,0.58728163877139
2022-09-22 00,0.5913636518650504
2022-09-22 00,0.5893764244164995
2022-09-22 00,0.5869872825273693
2022-09-22 00,0.5877291502566586
2022-09-22 00,0.5863585243746736
2022-09-22 00,0.5799175712421336
2022-09-22 00,0.5693581875978446
2022-09-22 00,0.5756876491955271
2022-09-22 00,0.5734057884311138
2022-09-22 00,0.5684114883462321
2022-09-22 00,0.5765242588388884
2022-09-22 00,0.5669112669933751
2022-09-22 00,0.5605415422694878
2022-09-22 00,0.5729205384470384
2022-09-22 00,0.5816604170245414
2022-09-22 00,0.5772380581181377
2022-09-22 00,0.584091584654885
2022-09-22 00,0.5838592284960941
2022-09-22 00,0.5794143262181114
2022-09-22 00,0.5758892265774507
2022-09-22 00,0.5750560527977688
2022-09-22 00,0.5745014470314533
2022-09-22 00,0.580597317390681
2022-09-22 00,0.5853329025641094
2022-09-22 00,0.5854302589492387
2022-09-22 00,0.5826248551356485
2022-09-22 00,0.5821238658544555
2022-09-22 00,0.5848751203347784
2022-09-22 00,0.5856552661065855
2022-09-22 00,0.5821319777201079
2022-09-22 00,0.5739062614755037
2022-09-22 00,0.5788186331593345
2022-09-22 00,0.5820182166326376
2022-09-22 00,0.5831584921007972
2022-09-22 00,0.5897830243186257
2022-09-22 00,0.5869600526313227
2022-09-22 00,0.5928590425199732
2022-09-22 00,0.5950899179493452
2022-09-22 00,0.596643469904824
2022-09-22 00,0.5988899027443708
2022-09-22 00,0.6019299071597546
2022-09-22 00,0.5990637841922957
2022-09-22 00,0.5900220675751195
2022-09-22 00,0.5854888404606472
2022-09-22 00,0.58814594670406
2022-09-22 00,0.5949940967323769
2022-09-22 00,0.6014933732683515
2022-09-22 00,0.6037404364864086
2022-09-22 00,0.599224302655861
2022-09-22 00,0.5975122154764028
2022-09-22 00,0.5949073515645995
2022-09-22 00,0.5969826565114635
2022-09-22 00,0.5950446092911971
2022-09-22 00,0.5837629556625697
2022-09-22 00,0.570184864049174
2022-09-22 00,0.5737556327919163
2022-09-22 00,0.5833327364078646
2022-09-22 00,0.5915261350499422
2022-09-22 00,0.5965047379731964
2022-09-22 00,0.5856210342881931
2022-09-22 00,0.5786788296110406
2022-09-22 00,0.5711474053255949
2022-09-22 00,0.573571277438622
2022-09-22 00,0.5806829601092023
2022-09-22 00,0.5827617986809915
2022-09-22 00,0.5920414000554355
2022-09-22 00,0.6180764287470757
2022-09-22 00,0.6236846531409848
2022-09-22 00,0.6123681081705504
2022-09-22 00,0.5854291127216961
2022-09-22 00,0.5932298404066271
2022-09-22 00,0.5985372956046932
2022-09-22 00,0.6005654760280401
2022-09-22 00,0.6063376427155122
2022-09-22 00,0.6093566497121368
2022-09-22 00,0.6098400724643162
2022-09-22 00,0.6087050458418025
2022-09-22 00,0.6082576564248501
2022-09-22 00,0.5991466889471223
2022-09-22 00,0.5945891382229658
2022-09-22 00,0.5829581677289241
2022-09-22 00,0.5649484798716238
2022-09-22 00,0.5638282463266338
2022-09-22 00,0.5725330413971463
2022-09-22 00,0.5720288853552693
2022-09-22 00,0.5701965085949859
2022-09-22 00,0.5741039435594723
2022-09-22 00,0.57710604883531
2022-09-22 00,0.579525763953346
2022-09-22 00,0.5865324275927274
2022-09-22 00,0.600416518842664
2022-09-22 00,0.6090418297954364
2022-09-22 00,0.6094070058421132
2022-09-22 00,0.6101457286907284
2022-09-22 00,0.6063693277581333
2022-09-22 00,0.5976673254241026
2022-09-22 00,0.5887750543966085
2022-09-22 00,0.58819241997261
2022-09-22 00,0.595118667389282
2022-09-22 00,0.5948705636873979
2022-09-22 00,0.5963897358359023
2022-09-22 00,0.5962868801127245
2022-09-22 00,0.5864286357754394
2022-09-22 00,0.586017633366943
2022-09-22 00,0.5666166494994496
2022-09-22 00,0.557367711431511
2022-09-22 00,0.5686873915458129
2022-09-22 00,0.5746931793555107
2022-09-22 00,0.5827221885296958
2022-09-22 00,0.5839675337061688
2022-09-22 00,0.5753634324411524
2022-09-22 00,0.5742962195164694
2022-09-22 00,0.5860836885226586
2022-09-22 00,0.5931310663738804
2022-09-22 00,0.5885755458134031
2022-09-22 00,0.586577557667874
