Time (UTC),Carbon (kg/kWh)
2022-09-22 00,0.39811840562855594
2022-09-22 00,0.3968151879607791
2022-09-22 00,0.39251466794236706
2022-09-22 00,0.3841001818210978
2022-09-22 00,0.3734066432152076
2022-09-22 00,0.36797709134451984
2022-09-22 00,0.36845073827301306
2022-09-22 00,0.3746758629545729
2022-09-22 00,0.38850452217281845
2022-09-22 00,0.39585476101880557
2022-09-22 00,0.40443126792719564
2022-09-22 00,0.40617249148782975
2022-09-22 00,0.4066204827830908
2022-09-22 00,0.40443800270027863
2022-09-22 00,0.4032649677748314
2022-09-22 00,0.40212314605267624
2022-09-22 00,0.4013595509598938
2022-09-22 00,0.3996937544821515
2022-09-22 00,0.39940743472393603
2022-09-22 00,0.39985764085458475
2022-09-22 00,0.3961726632248229
2022-09-22 00,0.383924831911338
2022-09-22 00,0.36771734470515993
2022-09-22 00,0.360535838760764
2022-09-22 00,0.3592122760284814
2022-09-22 00,0.36396180845414955
2022-09-22 00,0.3643117569406039
2022-09-22 00,0.36424344386602403
2022-09-22 00,0.35849685243619217
2022-09-22 00,0.3552204496684252
2022-09-22 00,0.35561649826442093
2022-09-22 00,0.3630537600093604
2022-09-22 00,0.383543197898637
2022-09-22 00,0.3975550360477421
2022-09-22 00,0.4013932391841846
2022-09-22 00,0.4021179483741384
2022-09-22 00,0.40605629245530855
2022-09-22 00,0.40693533812101895
2022-09-22 00,0.40808323051855044
2022-09-22 00,0.4083558935869896
2022-09-22 00,0.40820579131778
2022-09-22 00,0.4020659134444415
2022-09-22 00,0.3988528127568066
2022-09-22 00,0.4017240285981591
2022-09-22 00,0.37448699532265595
2022-09-22 00,0.3489908479639937
2022-09-22 00,0.3474128248413322
2022-09-22 00,0.35262849806818786
2022-09-22 00,0.35024312778739475
2022-09-22 00,0.3535191855771334
2022-09-22 00,0.35877916896528667
2022-09-22 00,0.358926996936132
2022-09-22 00,0.35396571941120597
2022-09-22 00,0.3513152874341285
2022-09-22 00,0.35261586681834994
2022-09-22 00,0.36043790453035085
2022-09-22 00,0.37578676458098076
2022-09-22 00,0.390050207685722
2022-09-22 00,0.39346927743840726
2022-09-22 00,0.39553228427602627
2022-09-22 00,0.39743624127988886
2022-09-22 00,0.3989818389705641
2022-09-22 00,0.39838767221176047
2022-09-22 00,0.39811598359874156
2022-09-22 00,0.3958561311553374
2022-09-22 00,0.3958761886605248
2022-09-22 00,0.3953034016803613
2022-09-22 00,0.3938933174301093
2022-09-22 00,0.3741990650821792
2022-09-22 00,0.3530967472512188
2022-09-22 00,0.34858987781740786
2022-09-22 00,0.35248173202009464
2022-09-22 00,0.35561970387357
2022-09-22 00,0.36520115962912214
2022-09-22 00,0.37052814942755624
2022-09-22 00,0.3716042544839038
2022-09-22 00,0.36973778435294546
2022-09-22 00,0.3685586397156146
2022-09-22 00,0.36881900520423305
2022-09-22 00,0.3720550239347429
2022-09-22 00,0.3869833131624004
2022-09-22 00,0.3995988726972953
2022-09-22 00,0.3982139489435676
2022-09-22 00,0.40705866686214864
2022-09-22 00,0.4071860374451285
2022-09-22 00,0.4048312092047659
2022-09-22 00,0.4055382471568668
2022-09-22 00,0.4059187172643333
2022-09-22 00,0.4058523892509047
2022-09-22 00,0.40581230975722227
2022-09-22 00,0.40405116454882434
2022-09-22 00,0.3990862846483119
2022-09-22 00,0.3860772446150868
2022-09-22 00,0.3674824727885287
2022-09-22 00,0.35913954520934205
2022-09-22 00,0.35885950120432997
2022-09-22 00,0.3637795983921268
2022-09-22 00,0.37361345472490687
2022-09-22 00,0.3814448021160484
2022-09-22 00,0.38710687386171416
2022-09-22 00,0.38213209044589247
2022-09-22 00,0.37664259969987446
2022-09-22 00,0.38013027148627004
2022-09-22 00,0.3892279776838619
2022-09-22 00,0.4069641252314114
