Time (UTC),Carbon (kg/kWh)
2022-09-22 00,0.25366254855427695
2022-09-22 00,0.2555491809457929
2022-09-22 00,0.2645249842303087
2022-09-22 00,0.29053463098556037
2022-09-22 00,0.34809507417017205
2022-09-22 00,0.39207894010533406
2022-09-22 00,0.3958986120036041
2022-09-22 00,0.39582199049936656
2022-09-22 00,0.40033240753956867
2022-09-22 00,0.3996019536214143
2022-09-22 00,0.39890149980455397
2022-09-22 00,0.4014254075017321
2022-09-22 00,0.40302294466161814
2022-09-22 00,0.4031547113016613
2022-09-22 00,0.4040338572067813
2022-09-22 00,0.40469000153469925
2022-09-22 00,0.4057068920692375
2022-09-22 00,0.406292002369373
2022-09-22 00,0.40530206976672856
2022-09-22 00,0.40441933602155755
2022-09-22 00,0.3832457274187513
2022-09-22 00,0.3628665698501273
2022-09-22 00,0.3488142743335076
2022-09-22 00,0.33919096479632366
2022-09-22 00,0.3267044584391982
2022-09-22 00,0.3251999590838659
2022-09-22 00,0.3311952283910953
2022-09-22 00,0.343197836720258
2022-09-22 00,0.3819445603902479
2022-09-22 00,0.40800916404037324
2022-09-22 00,0.4084152901239714
2022-09-22 00,0.4062983588031998
2022-09-22 00,0.40718619073361045
2022-09-22 00,0.40837779458462536
2022-09-22 00,0.4070690923281156
2022-09-22 00,0.4070289461241216
2022-09-22 00,0.4080108298708001
2022-09-22 00,0.4062744005720344
2022-09-22 00,0.4042927335241513
2022-09-22 00,0.40303478545275023
2022-09-22 00,0.403317324680706
2022-09-22 00,0.40370017523094176
2022-09-22 00,0.4032979304994422
2022-09-22 00,0.405551924969468
2022-09-22 00,0.3768407043974901
2022-09-22 00,0.3284022658308255
2022-09-22 00,0.3016040486301806
2022-09-22 00,0.2992002861852298
2022-09-22 00,0.29605520866315277
2022-09-22 00,0.3031089886667421
2022-09-22 00,0.3046262788902125
2022-09-22 00,0.32220007863586175
2022-09-22 00,0.37092722584068777
2022-09-22 00,0.40444468494681063
2022-09-22 00,0.40747903005509445
2022-09-22 00,0.4062836686223066
2022-09-22 00,0.4061397991871337
2022-09-22 00,0.4059615844304572
2022-09-22 00,0.4062826783119525
2022-09-22 00,0.40411873386422953
2022-09-22 00,0.4056357386588799
2022-09-22 00,0.40405049726692394
2022-09-22 00,0.403984587113613
2022-09-22 00,0.4034313546207782
2022-09-22 00,0.40464228284700093
2022-09-22 00,0.4039985270880432
2022-09-22 00,0.40631385696908606
2022-09-22 00,0.40578235624798664
2022-09-22 00,0.38089061908428423
2022-09-22 00,0.33380274678455696
2022-09-22 00,0.3175431520131095
2022-09-22 00,0.30306850522706574
2022-09-22 00,0.3083710696213616
2022-09-22 00,0.30971737143182565
2022-09-22 00,0.3284679374609905
2022-09-22 00,0.3544688648592553
2022-09-22 00,0.3937213118471713
2022-09-22 00,0.3949433648420525
2022-09-22 00,0.40572372552439584
2022-09-22 00,0.4074894130506348
2022-09-22 00,0.40582372234891967
2022-09-22 00,0.40792331029788914
2022-09-22 00,0.40754493539650016
2022-09-22 00,0.40733119499143067
2022-09-22 00,0.41010659391737947
2022-09-22 00,0.40951271274570494
2022-09-22 00,0.40830107436549834
2022-09-22 00,0.40896815348528387
2022-09-22 00,0.4066292689317832
2022-09-22 00,0.4061361691148319
2022-09-22 00,0.4083596089942809
2022-09-22 00,0.4070415406217711
2022-09-22 00,0.3874614420945059
2022-09-22 00,0.36654797669087763
2022-09-22 00,0.3574599618857349
2022-09-22 00,0.3530243308797836
2022-09-22 00,0.34092849322672353
2022-09-22 00,0.34377932076890383
2022-09-22 00,0.36026186785944736
2022-09-22 00,0.3683788474755183
2022-09-22 00,0.38464728251816177
2022-09-22 00,0.39487028357645093
2022-09-22 00,0.39321085947231926
2022-09-22 00,0.3933315800708043
2022-09-22 00,0.397887670870131
2022-09-22 00,0.3983750285361328
2022-09-22 00,0.3946605563843741
2022-09-22 00,0.3953003191583373
2022-09-22 00,0.38590176832326023
2022-09-22 00,0.37889802516955245
2022-09-22 00,0.376926711925494
2022-09-22 00,0.37693415804362834
2022-09-22 00,0.3779127546571056
2022-09-22 00,0.38492073521447334
2022-09-22 00,0.39140144090315676
2022-09-22 00,0.38745218831180483
2022-09-22 00,0.3553663777123056
2022-09-22 00,0.3228152590948973
2022-09-22 00,0.30547892807742144
2022-09-22 00,0.2968630091806882
2022-09-22 00,0.28973795998069773
2022-09-22 00,0.29389120013897063
2022-09-22 00,0.29619717142720914
2022-09-22 00,0.3198449147937255
2022-09-22 00,0.29731080917980396
2022-09-22 00,0.3290116863662621
2022-09-22 00,0.3553098144161983
2022-09-22 00,0.35467464749291666
2022-09-22 00,0.3526378811283087
2022-09-22 00,0.3565537508241198
2022-09-22 00,0.39864091490665127
2022-09-22 00,0.3937210370232536
2022-09-22 00,0.39147967758135405
2022-09-22 00,0.39440591844278394
2022-09-22 00,0.39606215123002686
2022-09-22 00,0.39355553503507223
2022-09-22 00,0.3902338619107385
2022-09-22 00,0.38280075764929516
2022-09-22 00,0.3882190343665306
2022-09-22 00,0.38996442119348046
2022-09-22 00,0.37893270987171845
2022-09-22 00,0.36260255946984143
2022-09-22 00,0.35815680096971336
2022-09-22 00,0.3461128031036163
2022-09-22 00,0.34549643822001846
2022-09-22 00,0.356672435544095
2022-09-22 00,0.3746148871561812
2022-09-22 00,0.3861923859065187
2022-09-22 00,0.39064422532623394
2022-09-22 00,0.3918218284512785
2022-09-22 00,0.4020950192851436
2022-09-22 00,0.4030841176075625
2022-09-22 00,0.4029573384850711
2022-09-22 00,0.40325939642543185
2022-09-22 00,0.40375577084077346
2022-09-22 00,0.40425359135386235
2022-09-22 00,0.40127790534101504
2022-09-22 00,0.3999352415516001
2022-09-22 00,0.3999025263552721
2022-09-22 00,0.39938511791043074
2022-09-22 00,0.39810798726562824
2022-09-22 00,0.39427171175103176
2022-09-22 00,0.3932361743247428
2022-09-22 00,0.3912276608557458
2022-09-22 00,0.34081764273709886
2022-09-22 00,0.2826205842895412
2022-09-22 00,0.2634474331862058
2022-09-22 00,0.2626531868047574
2022-09-22 00,0.26347283120732057
2022-09-22 00,0.2722632428718239
2022-09-22 00,0.27933115856893803
2022-09-22 00,0.3153919870758712
2022-09-22 00,0.3711602822812816
2022-09-22 00,0.3861583151204151
2022-09-22 00,0.4037287720327795
2022-09-22 00,0.40525056498062206
2022-09-22 00,0.40558172458513864
2022-09-22 00,0.40462924181520443
2022-09-22 00,0.40526763271552024
2022-09-22 00,0.40339397005609956
2022-09-22 00,0.40416974826319
2022-09-22 00,0.407166397133587
2022-09-22 00,0.40706652288083867
2022-09-22 00,0.40520676141620815
2022-09-22 00,0.40433139084073666
2022-09-22 00,0.40366471237873164
2022-09-22 00,0.3997359660814076
2022-09-22 00,0.39893058165372525
2022-09-22 00,0.37359025262687
2022-09-22 00,0.33742519718954544
2022-09-22 00,0.32162279798329074
2022-09-22 00,0.30982127230972545
2022-09-22 00,0.3012394433329354
2022-09-22 00,0.315217526152743
2022-09-22 00,0.3250483964681633
2022-09-22 00,0.3401104823315199
2022-09-22 00,0.3714666521593408
2022-09-22 00,0.3923119870895525
2022-09-22 00,0.39407876834643996
2022-09-22 00,0.3932776149782974
2022-09-22 00,0.3919321633157975
2022-09-22 00,0.3911698401957774
2022-09-22 00,0.3952358758725181
2022-09-22 00,0.3890098695080814
2022-09-22 00,0.3822703725274519
2022-09-22 00,0.3820084113653574
2022-09-22 00,0.3751525271973943
2022-09-22 00,0.37418588795067187
2022-09-22 00,0.37322893697994103
2022-09-22 00,0.3705284148278119
2022-09-22 00,0.3765897713209496
2022-09-22 00,0.38082785805109715
2022-09-22 00,0.34762086803653675
2022-09-22 00,0.30113944860702196
2022-09-22 00,0.28486603954564355
2022-09-22 00,0.280655137222396
2022-09-22 00,0.27796940617628835
2022-09-22 00,0.27638412824785963
2022-09-22 00,0.2707713541744112
2022-09-22 00,0.286518346910125
2022-09-22 00,0.3335750818477445
2022-09-22 00,0.3468547258675249
2022-09-22 00,0.36937577662085813
2022-09-22 00,0.369135062747176
2022-09-22 00,0.3785174780058487
2022-09-22 00,0.3832467048220164
2022-09-22 00,0.3784061677190206
2022-09-22 00,0.37692074230303996
2022-09-22 00,0.3789504891592595
2022-09-22 00,0.3816230105210869
2022-09-22 00,0.3741266154513999
2022-09-22 00,0.37474259311206154
2022-09-22 00,0.37414064096765054
2022-09-22 00,0.3837288867326593
2022-09-22 00,0.39111902071487153
2022-09-22 00,0.3961477248085668
2022-09-22 00,0.35729533664202945
2022-09-22 00,0.3067913012743575
2022-09-22 00,0.2931595428831867
2022-09-22 00,0.29229298884042215
2022-09-22 00,0.29746193041376134
2022-09-22 00,0.2904713865174304
2022-09-22 00,0.29288483911597724
2022-09-22 00,0.30073187446603283
2022-09-22 00,0.35078085064439196
2022-09-22 00,0.40102434290476224
2022-09-22 00,0.4050643972016349
2022-09-22 00,0.40260745232451733
2022-09-22 00,0.40234761961559146
2022-09-22 00,0.4070463095358206
2022-09-22 00,0.40664113697901544
2022-09-22 00,0.40363759116698006
2022-09-22 00,0.403397910027002
2022-09-22 00,0.40646979956684026
2022-09-22 00,0.4064232540934459
2022-09-22 00,0.40457487665069974
2022-09-22 00,0.4044429004899636
2022-09-22 00,0.4023581000239694
2022-09-22 00,0.4058575920138143
2022-09-22 00,0.40455285656507084
2022-09-22 00,0.35369024766146595
2022-09-22 00,0.30048998301023044
2022-09-22 00,0.2785618006800813
2022-09-22 00,0.2641479797140456
2022-09-22 00,0.270109025226948
2022-09-22 00,0.26779075459947194
2022-09-22 00,0.269621394583258
2022-09-22 00,0.284600425078126
2022-09-22 00,0.3421735034038185
2022-09-22 00,0.39732353046924335
2022-09-22 00,0.4024463328018365
2022-09-22 00,0.40224493475473816
2022-09-22 00,0.3994321519849009
2022-09-22 00,0.4012818894389024
2022-09-22 00,0.3994342040112271
2022-09-22 00,0.3950551799140635
2022-09-22 00,0.38935023289555337
2022-09-22 00,0.38497420837381763
2022-09-22 00,0.38555571075988565
2022-09-22 00,0.3830771781085486
2022-09-22 00,0.3753357247674338
2022-09-22 00,0.37122021997834526
2022-09-22 00,0.3715282279063274
2022-09-22 00,0.3797362408276186
2022-09-22 00,0.32999720847421593
2022-09-22 00,0.2694802161075227
2022-09-22 00,0.2578910535421298
2022-09-22 00,0.2469571682964771
2022-09-22 00,0.24270153212313086
2022-09-22 00,0.23843392055899698
2022-09-22 00,0.23971278589233888
2022-09-22 00,0.25869680074116036
2022-09-22 00,0.31491110627303776
2022-09-22 00,0.37199978153541535
2022-09-22 00,0.3789844086642486
2022-09-22 00,0.3807594224377659
2022-09-22 00,0.372708691220915
2022-09-22 00,0.3736330498776356
2022-09-22 00,0.3710855987506029
2022-09-22 00,0.36579187172793987
2022-09-22 00,0.3712275759938446
2022-09-22 00,0.3702550765139655
2022-09-22 00,0.364642685828436
2022-09-22 00,0.35994853000104077
2022-09-22 00,0.3581215466380618
